Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
22,0.13661535859661,21.3235559802138,31.7789665579897,451.874363307231,48.1256366927685,15598323.4571307,25907.439447258,34519.1600226397,538.329282013445,-491.303316746782,636.493688052412,396.546421203851,-0.0411800083999212,3.65761419137319E-07,504.428832183678,167.414817560608,148.204313474291,7.95869721078606,0.005,0.005,0.998000052911018,0.00199994708898141,0.998052872999047,0.00194712700095339,0.998052119727857,0.00194788027214346,0.00201588,0.00201588,0.00201588,-7.70299802142062E-12,1.32159198003236E-12,89.7647
23,0.136887267353694,21.330858155796,31.9424355398947,451.93588579574,48.0641142042597,15598449.9733537,25780.9226959583,34514.7408373844,536.386098501602,-491.145478858621,640.029650277267,396.613208498931,-0.0351433952732219,1.46754189497895E-07,504.487507971762,167.229922242768,150.337811575475,7.96000032104446,0.005,0.005,0.998000053333108,0.00199994666689202,0.998052876825823,0.0019471231741765,0.998052093195171,0.00194790680482942,0.00201588,0.00201588,0.00201588,-1.02075026091993E-12,3.43166716229185E-12,90.9751
24,0.137158438967693,21.3381302067766,32.0862946137593,451.99666266683,48.0033373331704,15598557.5289621,25673.3657205348,34510.3378350824,534.824600680304,-490.98821625715,643.133829061728,396.679617548214,-0.0298765578700437,3.79747814602322E-07,504.545290812288,167.059704684517,152.192743397986,7.96128831262277,0.005,0.005,0.998000053691752,0.00199994630824788,0.998052880219676,0.00194711978032356,0.998052066718069,0.00194793328193136,0.00201588,0.00201588,0.00201588,-9.65036771113492E-12,1.50036735104073E-12,102.6325
25,0.137429002000115,21.3453756929492,32.2127233783015,452.056792892356,47.9432071076445,15598648.5876194,25582.3055374246,34505.9488826967,533.596041666256,-490.831452804085,645.854623420797,396.74568197372,-0.0252940714902555,4.23817998833127E-07,504.602300738718,166.902578751344,153.800239061055,7.9625632612176,0.005,0.005,0.998000053995229,0.00199994600477095,0.99805288320935,0.00194711679065021,0.998052040291395,0.00194795970860454,0.00201588,0.00201588,0.00201588,-3.36312061057247E-13,2.13067630175021E-12,101.3722
26,0.137699069423049,21.3525977372091,32.3237376657382,452.116363715836,47.8836362841643,15598725.3239384,25505.5671177308,34501.5721079773,532.657272859743,-490.675121669449,648.236671294312,396.811431221003,-0.0213156441614653,5.83531541956796E-07,504.658644482939,166.757062385837,155.189054307096,7.96382699815685,0.005,0.005,0.99800005425084,0.00199994574915951,0.998052885824731,0.00194711417526922,0.998052013910669,0.00194798608933134,0.00201588,0.00201588,0.00201588,-6.82803546054305E-12,7.88605107349453E-14,107.2814
27,0.13796874052695,21.3597990796576,32.4211813199895,452.175451924083,47.8245480759173,15598789.6531577,25441.236477655,34497.205867285,531.97024334175,-490.519164183252,650.320711287552,396.876891082529,-0.017869227581347,3.94661910831928E-07,504.714416238665,166.621790933039,156.385463000711,7.96508113667878,0.005,0.005,0.998000054465013,0.00199994553498713,0.998052888096,0.00194711190400009,0.998051987571976,0.00194801242802424,0.00201588,0.00201588,0.00201588,-2.49276737457359E-14,1.04033777031734E-08,94.0025
28,0.138238101742754,21.3669821022829,32.5067220402412,452.23412460816,47.7658753918404,15598843.2511818,25387.6373721566,34492.8487311689,531.501561813593,-490.363529321194,652.143524566761,396.942083949298,-0.0148883400376265,3.0037843518787E-07,504.769698997576,166.495520539708,157.413206134876,7.96632708747153,0.005,0.005,0.998000054643365,0.00199994535663461,0.998052890052698,0.00194710994730222,0.998051961271948,0.0019480387280525,0.00201588,0.00201588,0.00201588,-1.22226033117248E-08,6.88770113214468E-09,88.4995
29,0.138507228670827,21.3741488854952,32.5818566623636,452.292440392778,47.7075596072225,15598887.5819803,25343.305616803,34488.4994505634,531.222008114752,-490.208172497923,653.738075969155,397.007029348077,-0.0123141106870025,2.65799980196688E-07,504.824565353321,166.377129606793,158.293573705622,7.96756608423567,0.005,0.005,0.998000054790805,0.00199994520919515,0.998052891723273,0.00194710827672661,0.99805193500764,0.00194806499235954,0.00201588,0.00201588,0.00201588,-6.30149023455427E-09,4.58044381953392E-09,89.5092
30,0.138776186805986,21.381301229558,32.6479192005608,452.350450265768,47.6495497342324,15598923.920745,25306.9657788388,34484.1569442016,531.106084317472,-490.053055118199,655.133709780565,397.071744156974,-0.0100941012991178,2.98135499987337E-07,504.879078793641,166.265613869191,159.045524512471,7.96879920083711,0.005,0.005,0.998000054911602,0.00199994508839772,0.998052893134706,0.00194710686529431,0.998051908776531,0.00194809122346866,0.00201588,0.00201588,0.00201588,-8.73292169479488E-14,3.09441977186709E-09,101.7582
31,0.139045033021028,21.3884406959158,32.7060913777867,452.408198514443,47.5918014855574,15598953.3752183,25277.5096171369,34479.8202739031,531.131598891205,-489.898143694685,656.356395115249,397.136242998043,-0.00818179813524087,4.69004217949178E-07,504.933294597635,166.160080228747,159.685840446016,7.97002737079733,0.005,0.005,0.998000055009465,0.00199994499053515,0.998052894312253,0.00194710568774715,0.998051882576434,0.00194811742356649,0.00201588,0.00201588,0.00201588,-8.24926767410521E-09,2.05249543791835E-09,107.0324
32,0.139313816631452,21.3955686370938,32.7574157117751,452.465723596167,47.5342764038327,15598976.907828,25253.9752843333,34475.4886267369,531.279261932703,-489.743409211334,657.429023641443,397.200538523714,-0.00653683602344245,4.78643923997879E-07,504.987260824116,166.059738946956,160.229315960023,7.97125140545115,0.005,0.005,0.998000055087612,0.0019999449123877,0.998052895279414,0.0019471047205864,0.99805185640546,0.00194814359453971,0.00201588,0.00201588,0.00201588,-9.43816695471165E-09,1.42280734792298E-09,97.0379
33,0.139582580160171,21.4026862183905,32.802807059448,452.523058753094,47.4769412469063,15598995.3512079,25235.530251417,34471.1613021229,531.532352098638,-489.588826663075,658.371670685823,397.264641626618,-0.00512316109974765,4.59154964321189E-07,505.041019247836,165.963894348513,160.688925132766,7.97247200671771,0.005,0.005,0.998000055148828,0.0019999448511717,0.998052896057781,0.00194710394221878,0.998051830261994,0.00194816973800581,0.00201588,0.00201588,0.00201588,-2.37771071980816E-09,9.78747687626578E-10,93.1948
34,0.139851360534193,21.4097944508075,32.8430655415599,452.580232753353,47.4197672466467,15599009.4249444,25221.4548531939,34466.8376920596,531.876394964327,-489.434374349895,659.20188430933,397.328561748613,-0.00390937124275499,4.61597099072403E-07,505.094606016965,165.871936792238,161.076007628611,7.97368978260872,0.005,0.005,0.998000055195517,0.00199994480448277,0.998052896667076,0.00194710333292414,0.99805180414462,0.00194819585537975,0.00201588,0.00201588,0.00201588,-1.77180608316994E-09,6.54915854462429E-10,96.3017
35,0.140120189515085,21.4168942034767,32.8788890518589,452.637270421832,47.3627295781682,15599019.7506672,25211.1275247075,34462.5172737759,532.298871903036,-489.280033614681,659.934963763011,397.392307003006,-0.00286825632521262,4.46032111843427E-07,505.148052439141,165.783333666677,161.400448185631,7.9749052583015,0.005,0.005,0.998000055229755,0.00199994477024501,0.998052897125227,0.00194710287477299,0.998051778052129,0.00194822194787088,0.00201588,0.00201588,0.00201588,-5.68927608918421E-09,4.57877610599693E-10,100.2352
36,0.140389094429762,21.4239862238964,32.9108848673914,452.694193174458,47.3058068255422,15599026.8650827,25204.0118916703,34458.1995976061,532.788965731406,-489.125788410373,660.584216946968,397.455884365629,-0.00197622654079977,3.38191683921549E-07,505.201385562935,165.697620899528,161.670842963014,7.97611888732257,0.005,0.005,0.998000055253333,0.00199994474666712,0.99805289744847,0.00194710255153026,0.998051751983485,0.00194824801651534,0.00201588,0.00201588,0.00201588,-1.61839508019712E-09,3.3135077111363E-10,91.4526
37,0.140658098823592,21.4310711559627,32.9395793879289,452.751019424928,47.248980575072,15599031.229186,25199.6462739583,34453.8842761733,533.337353891046,-488.97162491382,661.16117597011,397.519299844664,-0.00121225090697408,4.20679959158103E-07,505.254628751061,165.614395040909,161.894639000092,7.97733106004467,0.005,0.005,0.998000055267789,0.00199994473221134,0.998052897651353,0.00194710234864672,0.998051725937787,0.00194827406221255,0.00201588,0.00201588,0.00201588,-1.15685198600752E-09,2.30893380712663E-10,112.5738
38,0.140927223002649,21.4381495549228,32.965429455393,452.807765089061,47.1922349109386,15599033.2416569,25197.6323654377,34449.57097542,533.93598359965,-488.81753120556,661.675846678542,397.582558621188,-0.000559019713869525,3.99319558507866E-07,505.30780211112,165.533306666436,162.07829562362,7.97854211429443,0.005,0.005,0.998000055274451,0.00199994472554854,0.998052897747014,0.0019471022529865,0.998051699914263,0.00194830008573692,0.00201588,0.00201588,0.00201588,-9.8465661555566E-10,1.78894839296192E-10,112.2579
39,0.141196484424386,21.4452218982456,32.9888299427951,452.864443845113,47.1355561548868,15599033.2449508,25197.6276010249,34445.2594081021,534.577920715007,-488.66349703759,662.136875977717,397.645665152394,-9.14957684775193E-07,4.08489981459247E-07,505.360923046804,165.454052707473,162.227392813659,7.97975234078052,0.005,0.005,0.998000055274462,0.00199994472553764,0.998052897747174,0.00194710225282652,0.998051673912242,0.00194832608775819,0.00201588,0.00201588,0.00201588,-8.25726913165859E-13,1.31814218876948E-10,113.0929
40,0.141465898091844,21.4522885964745,33.0101221227014,452.921067468515,47.0789325314852,15599031.5339387,25199.3371469565,34440.9493272755,535.257190253918,-488.509513600844,662.55173588178,397.708623273412,0.000475281146354973,4.07276675105095E-07,505.414006534275,165.376371380321,162.34675050149,7.98096199012879,0.005,0.005,0.998000055268803,0.00199994473119669,0.998052897662312,0.00194710233768789,0.998051647931147,0.00194835206885348,0.00201588,0.00201588,0.00201588,-5.41897765139787E-10,9.98825903944282E-11,103.9502
