Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
192,0.143103478495335,21.4950365152984,26.6279579129746,3443.20017688887,356.799823111126,118497165.983163,246977.545362823,34414.8350068428,692.201983760236,-487.576459728317,520.014036565658,398.087410170443,0.00866952552977535,2.07489273614354E-05,979.745332022695,280.916783034357,278.276330705998,15.6968620754365,0.003,0.003,0.998000030787082,0.00199996921291786,0.998052774857927,0.00194722514207257,0.998051467067003,0.0019485329329973,0.00201588,0.00201588,0.00201588,-2.94196239102871E-09,4.24647587952156E-12,82.4238
193,0.143170337861683,21.4967743878033,26.6297647391929,3443.30564390534,356.694356094659,118497134.795557,247008.659521075,34413.7718373323,692.493882509103,-487.538472707639,520.037059120069,398.102731859152,0.00866322377903594,2.04020448856884E-05,979.772859635724,280.881901855731,278.246098052538,15.6974457970843,0.003,0.003,0.998000030773546,0.00199996922645385,0.998052774691997,0.00194722530800282,0.99805146067499,0.0019485393250097,0.00201588,0.00201588,0.00201588,-3.05011235262523E-09,1.58925727241158E-12,84.6264
194,0.143237212010838,21.4985120644317,26.6315690115256,3443.41111791101,356.58888208899,118497103.627622,247039.752034274,34412.7086688128,692.78590680408,-487.500485582506,520.060021742061,398.118045863489,0.0086577596101496,2.09503869215647E-05,979.800393885587,280.847017510508,278.21572695365,15.6980296287293,0.003,0.003,0.99800003076002,0.00199996923997962,0.998052774525407,0.00194722547459291,0.998051454284047,0.00194854571595338,0.00201588,0.00201588,0.00201588,-1.76033438493673E-09,9.85867899458238E-13,83.125
195,0.143304100957489,21.5002495456555,26.6333709227547,3443.51659908328,356.483400916715,118497072.484506,247070.820669158,34411.6455010124,693.078050853989,-487.462498343365,520.08292881511,398.133352188646,0.00865086576590935,2.06894096401003E-05,979.827934745298,280.812130001525,278.185227903507,15.6986135714011,0.003,0.003,0.998000030746507,0.00199996925349295,0.998052774358186,0.00194722564181387,0.998051447894172,0.00194855210582806,0.00201588,0.00201588,0.00201588,-1.46441179297044E-09,2.04097988267244E-12,79.9969
196,0.143371004686548,21.5019868311684,26.6351705570675,3443.6220874109,356.377912589098,118497041.366502,247101.864463885,34410.5823341361,693.370312061938,-487.424510997674,520.105782256698,398.148650832876,0.00864388982868857,2.06135171982977E-05,979.855482272489,280.777239071726,278.154605461468,15.6991976250849,0.003,0.003,0.998000030733006,0.00199996926699372,0.998052774190338,0.00194722580966249,0.998051441505367,0.00194855849463279,0.00201588,0.00201588,0.00201588,-5.56766215095236E-11,2.04063380180541E-12,88.326
197,0.143437923231492,21.503723921922,26.6369680462251,3443.72758302898,356.272416971019,118497010.276293,247132.881920185,34409.5191676188,693.662686607276,-487.386523525381,520.128585055537,398.163941805459,0.0086361691976587,2.0209112101131E-05,979.883036467339,280.742344634753,278.123866754874,15.6997817905766,0.003,0.003,0.998000030719519,0.00199996928048075,0.998052774021877,0.00194722597812262,0.99805143511763,0.00194856488237023,0.00201588,0.00201588,0.00201588,-8.41700840330002E-10,8.57848461124413E-13,81.5347
198,0.1435048565254,21.5054608162693,26.6387633275252,3443.83308565152,356.166914348484,118496979.207545,247163.873789214,34408.4560024857,693.955176160414,-487.348535963258,520.151335796238,398.179225092932,0.00863020793431335,2.13554294572936E-05,979.910597372331,280.707446509569,278.093008466296,15.7003660663403,0.003,0.003,0.998000030706043,0.00199996929395681,0.998052773852773,0.00194722614722699,0.998051428730963,0.00194857126903719,0.00201588,0.00201588,0.00201588,-1.22550002793214E-09,3.53512879211275E-12,78.2617
199,0.143571804661221,21.5071975167037,26.6405566852948,3443.9385957224,356.061404277595,118496948.170312,247194.836785558,34407.3928372279,694.24777247926,-487.310548257537,520.174040928795,398.194500718112,0.00862145353108645,2.06212119923698E-05,979.938164904668,280.67254484681,278.06204598923,15.700950454882,0.003,0.003,0.998000030692582,0.00199996930741754,0.998052773683081,0.0019472263169192,0.998051422345361,0.00194857765463893,0.00201588,0.00201588,0.00201588,-3.85943395819028E-10,2.80444810690691E-12,79.4453
200,0.143638767660061,21.5089340238606,26.6423482041392,3444.04411330923,355.955886690766,118496917.165615,247225.769952528,34406.3296714733,694.540473121333,-487.272560395064,520.19670237168,398.209768687594,0.00861241593129105,1.98695477512148E-05,979.965739199994,280.637639212099,278.030983757774,15.7015349566246,0.003,0.003,0.998000030679137,0.00199996932086249,0.998052773512808,0.00194722648719172,0.998051415960822,0.00194858403917753,0.00201588,0.00201588,0.00201588,-2.50206970136771E-10,4.43769605922427E-12,76.4982
201,0.143705745447697,21.5106703358994,26.6441378237569,3444.14963813223,355.850361867769,118496886.187743,247256.673996067,34405.2665063658,694.833279635516,-487.234572416851,520.219318766759,398.225028986137,0.00860496441523234,2.05078803830677E-05,979.993320280389,280.602729494097,277.999818611899,15.7021195700666,0.003,0.003,0.998000030665706,0.00199996933429414,0.998052773341926,0.00194722665807409,0.998051409577351,0.00194859042264896,0.00201588,0.00201588,0.00201588,-8.09192680812152E-10,8.80438866495631E-13,83.3965
