Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
12,0.135466843730771,21.2925970949775,29.9771369324093,451.58117253276,48.4188274672404,15596653.2312856,27577.7098651696,34537.8730999998,569.565834361197,-491.971647697903,597.000456554425,396.262122588336,-0.251183760726514,2.90962246557077E-06,852.700866800337,150.591304030617,49.5322610713925,24.1628507554441,0.005,0.005,0.998000047260749,0.00199995273925074,0.998052869629365,0.00194713037063452,0.998052228527609,0.00194777147239125,0.00201588,0.00201588,0.00201588,-4.01555217094826E-11,8.8528195200999E-11,103.063
13,0.1359074982624,21.3044973199359,30.8523453307447,451.699822257286,48.3001777427135,15597504.0007112,26726.9272281359,34530.6843885073,553.350494288147,-491.714912018944,616.243574536251,396.371622109333,-0.236324840451901,3.66983521315787E-06,852.873430354034,149.906357482587,54.4561380561537,24.1690916471603,0.005,0.005,0.998000050104742,0.00199994989525778,0.998052891347699,0.00194710865230102,0.998052187347436,0.00194781265256459,0.00201588,0.00201588,0.00201588,-3.71778007173021E-11,5.42385243127194E-11,103.878
14,0.136345572877199,21.3163005344512,31.7299789464542,451.816274851154,48.1837251488457,15598301.2532584,25929.6576909457,34523.5488880897,538.1414079307,-491.460069485851,635.471994598667,396.479958550109,-0.221459040893242,4.7194373069538E-06,853.042468306596,149.222060069866,59.3944005638172,24.1752169713555,0.005,0.005,0.99800005276746,0.00199994723253984,0.998052914253457,0.00194708574654291,0.998052146365625,0.00194785363437509,0.00201588,0.00201588,0.00201588,-3.35006313303311E-11,3.43193215359692E-11,87.7823
15,0.136781091978785,21.3280080262365,32.6043731578376,451.930546396426,48.0694536035736,15599045.3142249,25185.5758174181,34516.4659450607,523.941379178601,-491.20709694732,654.568655099669,396.5871500131,-0.206683601816702,5.80749681426419E-06,853.207981328065,148.541372479788,64.3147330878018,24.181227573935,0.005,0.005,0.998000055250219,0.00199994474978115,0.998052938144242,0.00194706185575841,0.99805210557824,0.00194789442176032,0.00201588,0.00201588,0.00201588,-3.19097561680364E-09,2.10379158251112E-11,91.1192
16,0.13721410133345,21.3396216399344,33.4697224973677,452.042667531751,47.9573324682488,15599736.8559245,24494.0097186958,34509.4345653306,510.745874677509,-490.955959090472,673.413721492936,396.693219523888,-0.192094916532127,6.77755723396937E-06,853.369994014427,147.867369800825,69.1840136310993,24.1871250664698,0.005,0.005,0.998000057555729,0.00199994244427147,0.998052962796327,0.00194703720367274,0.99805206498066,0.00194793501934032,0.00201588,0.00201588,0.00201588,-8.22589221167113E-09,1.19925847245458E-11,95.6358
17,0.137644667083005,21.35114374466,34.3202380805487,452.152682866688,47.8473171333125,15600376.8851561,23853.9513865954,34502.4534328721,498.543132943763,-490.706609098454,691.887965467507,396.798194675705,-0.177785897674556,8.08346447431379E-06,853.528554442639,147.20316517533,73.9692117866684,24.1929117953915,0.005,0.005,0.998000059687754,0.00199994031224564,0.998052987970069,0.00194701202993053,0.998052024567375,0.00194797543262517,0.00201588,0.00201588,0.00201588,-2.85399869743573E-11,1.04958343486717E-11,123.1284
18,0.138072874471931,21.3625771944728,35.1503207285874,452.260650435695,47.7393495643045,15600966.7340895,23264.0697046691,34495.520932586,487.314341669708,-490.458989465577,709.876431100326,396.90210721499,-0.163846925947712,9.09680966287851E-06,853.683733249243,146.55182458903,78.6383763678054,24.1985908132714,0.005,0.005,0.998000061650947,0.00199993834905346,0.998053013416779,0.00194698658322075,0.998051984331969,0.00194801566803131,0.00201588,0.00201588,0.00201588,-1.98415526015761E-11,3.16933391466042E-12,110.9191
19,0.138498825518216,21.3739252613822,35.9547247607113,452.366640261619,47.6333597383813,15601508.0280926,22722.7377166867,34488.6351899639,477.034117296948,-490.213033413142,727.271857238959,397.004992384344,-0.150359445305334,1.0551356503533E-05,853.835622799919,145.916273552516,83.1615699795063,24.2041658032619,0.005,0.005,0.998000063451013,0.00199993654898713,0.998053038885678,0.001946961114322,0.998051944267536,0.00194805573246397,0.00201588,0.00201588,0.00201588,-2.24569185673572E-11,4.30562350028083E-12,106.3646
20,0.138922637675498,21.3851915956282,36.7287187797621,452.470733428909,47.5292665710912,15602002.6638273,22228.0595606796,34481.7940943769,467.670998613713,-489.968665720131,743.978012407045,397.106888521859,-0.137398815199526,1.17836913300885E-05,853.984334902196,145.299210986092,87.5117862854177,24.2096410303477,0.005,0.005,0.998000065094544,0.0019999349054565,0.998053064131812,0.00194693586818771,0.998051904366661,0.001948095633339,0.00201588,0.00201588,0.00201588,-2.33157598968472E-11,4.25755506104094E-12,117.529
21,0.139344440822654,21.3963801422381,37.4682145327429,452.573020226363,47.4269797736366,15602452.7674142,21777.9099053228,34474.9953490607,459.188209100942,-489.725804507685,759.912332452225,397.207836272463,-0.125028774144852,1.27967876485652E-05,854.129999318002,144.703024411769,91.6656854397113,24.2150212436559,0.005,0.005,0.998000066588828,0.00199993341117236,0.998053088923114,0.00194691107688621,0.998051864621548,0.00194813537845239,0.00201588,0.00201588,0.00201588,-1.51513239426486E-08,5.34618577387696E-12,99.5621
22,0.139764374703855,21.4074950706096,38.1698619257754,452.673598250626,47.3264017493738,15602860.6478756,21369.9785194876,34468.2365134027,451.544544473431,-489.484362749157,775.007837616439,397.307877927341,-0.113300128155905,1.41456868085596E-05,854.272760800263,144.129724636131,95.6041364063865,24.220311576701,0.005,0.005,0.998000067941865,0.00199993205813493,0.998053113046601,0.00194688695339888,0.998051825024292,0.00194817497570828,0.00201588,0.00201588,0.00201588,-1.57082737377575E-11,4.12748981096357E-12,91.8098
23,0.140182586126324,21.4185406986419,38.8311143960746,452.772570709831,47.2274292901687,15603228.7591711,21001.8123460683,34461.5150487346,444.695226094812,-489.244249905123,789.214432780091,397.407056724605,-0.102253137642725,1.52438625486361E-05,854.41277602282,143.580899321805,99.312590240953,24.225517458158,0.005,0.005,0.998000069161987,0.00199993083801298,0.998053136314071,0.00194686368592902,0.998051785566792,0.00194821443320839,0.00201588,0.00201588,0.00201588,-8.90719762628805E-12,4.01186720636255E-12,100.7207
24,0.140599226139627,21.4295214173443,39.4502440675516,452.87004430345,47.1299556965498,15603559.6476871,20670.86525061,34454.8283640324,438.592927684912,-489.005373555796,802.499154534923,397.505416163426,-0.0919134766711957,1.62720675062802E-05,854.550210874613,143.057682593511,102.781166960388,24.2306445003436,0.005,0.005,0.998000070257849,0.00199992974215073,0.998053158565578,0.00194684143442188,0.998051746241019,0.00194825375898094,0.00201588,0.00201588,0.00201588,-7.12410216765722E-13,3.73913477911895E-12,96.8409
25,0.141014447348683,21.4404416199003,40.0263237272773,452.966127356042,47.033872643958,15603855.9074396,20374.5435005938,34448.1738590899,433.188728787595,-488.7676409432,814.845737321507,397.602999367765,-0.0822943756832845,1.72215436274807E-05,854.685237019878,142.560752824309,106.004553150505,24.2356984010533,0.005,0.005,0.998000071238242,0.00199992876175844,0.998053179671699,0.00194682032830148,0.998051707039094,0.00194829296090557,0.00201588,0.00201588,0.00201588,-2.37581490876832E-13,1.79509246288059E-13,85.8252
26,0.141428401434543,21.4513056370613,40.5591747242597,453.060928036908,46.939071963092,15604120.136662,20110.2491291322,34441.5489640079,428.433036446582,-488.530960382009,826.253477886648,397.699848515477,-0.0733970062377759,1.80969459729062E-05,854.81802888525,142.090347985574,108.98170517518,24.2406848499159,0.005,0.005,0.998000072111944,0.00199992788805587,0.998053199534151,0.00194680046584934,0.998051667953384,0.00194833204661616,0.00201588,0.00201588,0.00201588,-6.63038263897815E-13,5.89637530483547E-12,88.9185
27,0.141841236998815,21.4621176817597,41.0492883759709,453.15455275135,46.8454472486502,15604354.8979121,19875.4193716696,34434.9511732134,424.276435363572,-488.295242475073,836.735557424834,397.796004356831,-0.0652114583412185,1.90298424826728E-05,854.948760777096,141.64629921745,111.715401234489,24.245609443775,0.005,0.005,0.998000072887585,0.00199992711241492,0.998053218084944,0.00194678191505628,0.998051628976563,0.00194837102343724,0.00201588,0.00201588,0.00201588,-1.27566589737503E-08,3.50566116266102E-12,85.0155
28,0.142253112187466,21.4728821802603,41.4978821689986,453.247112160788,46.7528878392116,15604562.8339416,19667.4833056118,34428.3778434884,420.66884452679,-488.060392898517,846.320279135039,397.891509164694,-0.0577600081978987,1.01514160633087E-08,855.077604268412,141.228078240016,114.212560016322,24.2504780033433,0.005,0.005,0.998000073574069,0.00199992642593079,0.998053235296935,0.00194676470306481,0.998051590100816,0.00194840989918352,0.00201588,0.00201588,0.00201588,-6.04807722813851E-12,7.47520402592527E-12,96.0736
29,0.14266415002332,21.48360260645,41.9063455117513,453.338698106451,46.6613018935489,15604746.1960837,19484.1211243839,34421.826906159,417.564884255355,-487.826337844833,855.039208804783,397.986396411506,-0.0509339283691305,1.08612908257378E-08,855.204737601799,140.834758689853,116.481086196325,24.2552953594045,0.005,0.005,0.998000074178954,0.00199992582104624,0.998053251144585,0.0019467488554155,0.998051551320539,0.00194844867946144,0.00201588,0.00201588,0.00201588,-1.2527775717691E-12,4.61756828361814E-12,93.2098
