Time [hr],Pressure [MPa],Liq. Temp. [K],Vap. Temp. [K],Liq. Vol. [m³],Vap. Vol. [m³],Liq. Amt. [mol],Vap. Amt. [mol],Liq. Dens. [mol.m⁻³],Vap. Dens. [mol.m⁻³],Liq. Enth. [J.mol⁻¹],Vap. Enth. [J.mol⁻¹],BOG Enth. [J.mol⁻¹],Boil-off Rate [mol.s⁻¹],Relief Rate [mol.s⁻¹],Ambient-Liquid Heat Rate [W],Ambient-Vapour Heat Rate [W],Vapour-Liquid Heat Rate [W],Liquid Level [m],UL [W.m⁻².K⁻¹],UV [W.m⁻².K⁻¹],Liq. Parahydrogen [mol frac],Liq. Orthohydrogen [mol frac],Vap. Parahydrogen [mol frac],Vap. Orthohydrogen [mol frac],BOG Parahydrogen [mol frac],BOG Orthohydrogen [mol frac],Liq. MW [kg.mol⁻¹],Vap. MW [kg.mol⁻¹],BOG MW [kg.mol⁻¹],Liq. Energy Residual [%],Vap. Energy Residual [%],Computational Time [ms]
10,0.131445994542077,21.1827096481977,23.5984952605251,2883.00181922907,316.998180770928,99763387.6432735,231690.230303136,34603.997464681,730.888201754577,-494.332852743347,453.588175625982,395.238111854711,-0.819080105270776,5.09228847093052E-05,1465.20285905177,441.339441108447,119.423160720025,14.7214763345186,0.005,0.005,0.998000018319183,0.0019999816808175,0.998052748237048,0.0019472517629522,0.998052606983663,0.0019473930163365,0.00201588,0.00201588,0.00201588,-3.5580904546946E-13,3.05561013159686E-11,91.8339
11,0.131585436307588,21.1865605118301,23.8393825777022,2883.27614540903,316.723854590973,99766221.6594911,228856.003427531,34601.6880201872,722.572676829419,-494.250396987724,459.18206829423,395.274388020723,-0.787226727104021,5.85161190893915E-05,1465.33735348522,440.797829867395,131.093697007162,14.72314201547,0.005,0.005,0.998000019812682,0.00199998018731808,0.998052750145007,0.00194724985499317,0.998052594163025,0.0019474058369752,0.00201588,0.00201588,0.00201588,-1.25633565410926E-11,2.1851211572689E-11,90.3072
12,0.13172395073858,21.1903828735506,24.0774345126667,2883.54585023163,316.454149768374,99768942.1921602,226135.23263388,34599.3951107613,714.590827136877,-494.168530764698,464.688884089428,395.310367721107,-0.755703519218498,6.61456874675221E-05,1465.46945753126,440.26277617696,142.617961121535,14.7247802122679,0.005,0.005,0.998000021245949,0.00199997875405149,0.998052752175207,0.00194724782479306,0.998052581391195,0.00194741860880479,0.00201588,0.00201588,0.00201588,-1.08319884251646E-11,1.33721515385057E-11,94.335
13,0.131861549406975,21.194177115449,24.3122042513914,2883.81099217117,316.189007828831,99771550.6835069,223526.472372037,34597.118519335,706.939415468368,-494.087246342468,470.100402079662,395.346055161524,-0.724580929622882,7.46986642479897E-05,1465.59919353937,439.734992045698,153.974210776259,14.7263912516471,0.005,0.005,0.998000022619782,0.00199997738021804,0.998052754316688,0.00194724568331201,0.998052568667494,0.00194743133250557,0.00201588,0.00201588,0.00201588,-9.33228373874954E-12,9.64293942309689E-12,89.2206
14,0.131998246408264,21.1979436875721,24.5432696006164,2884.07164048424,315.92835951576,99774048.8290421,221028.034350079,34594.8579877474,699.614414764349,-494.006534521734,475.408872645851,395.381455170829,-0.693929315333565,8.12463214000066E-05,1465.72658953239,439.215148762863,165.141936622983,14.7279755267989,0.005,0.005,0.998000023935114,0.00199997606488596,0.998052756558238,0.00194724344176162,0.99805255599112,0.00194744400887995,0.00201588,0.00201588,0.00201588,-7.0582319080427E-12,1.08484303159243E-11,94.1711
15,0.132134057903232,21.2016830950674,24.7702354716801,2884.32787354346,315.672126456541,99776438.5419022,218638.008443352,34592.6132244198,692.611067367876,-493.926384909627,480.607071316179,395.416573077979,-0.663809127799339,8.69574025273323E-05,1465.85167924972,438.703871724974,176.101981426624,14.7295334873306,0.005,0.005,0.99800002519299,0.00199997480701036,0.998052758888478,0.00194724111152163,0.998052543361177,0.00194745663882304,0.00201588,0.00201588,0.00201588,-1.80350540328263E-11,6.40977416574081E-12,93.7496
16,0.132269001728725,21.2053958873102,24.9927359762966,2884.5797773896,315.420222610403,99778721.9213796,216354.284213859,34590.3839108497,685.923947498741,-493.846786151546,485.688344751299,395.451414608478,-0.634272077058752,9.57644689414236E-05,1465.97450129621,438.201737511156,186.836640338322,14.7310656305289,0.005,0.005,0.99800002639455,0.00199997360544984,0.998052761295941,0.0019472387040587,0.998052530776702,0.00194746922329844,0.00201588,0.00201588,0.00201588,-1.01258081612887E-11,7.94117850951641E-13,94.0902
17,0.132403097790408,21.2090826685504,25.2104370325575,2884.82744684553,315.172553154466,99780901.2728341,214174.563034713,34588.1696951897,679.547000178489,-493.767725701835,490.646669136603,395.485985982684,-0.605375404026773,0.000102701290614075,1466.09509839989,437.709271456031,197.329785333629,14.7325725081912,0.005,0.005,0.998000027541044,0.00199997245895617,0.998052763769208,0.00194723623079233,0.998052518236632,0.00194748176336769,0.00201588,0.00201588,0.00201588,-5.74495014056508E-12,2.16957565598224E-12,94.8174
18,0.132536367418765,21.2127440800594,25.4230373948428,2885.070983205,314.929016794999,99782979.0584943,212096.383574473,34585.9702029398,673.473615524401,-493.689190205532,495.476673346843,395.520293747022,-0.577162683395048,0.000109388894504971,1466.21351798042,437.226943004099,207.566912724861,14.7340547126168,0.005,0.005,0.9980000286338,0.00199997136620017,0.998052766296967,0.00194723370303258,0.998052505739851,0.00194749426014911,0.00201588,0.00201588,0.00201588,-7.32544286763299E-12,2.83591775643954E-13,94.8151
19,0.132668833277254,21.2163807975065,25.6302699138127,2885.3104938066,314.6895061934,99784957.8871485,210117.139948087,34583.7850385044,667.696684550244,-493.611165553845,500.17366801234,395.554344748459,-0.5496746261749,0.000115270043412844,1466.32981096152,436.755165452701,217.535202242139,14.7355128740481,0.005,0.005,0.998000029674203,0.00199997032579736,0.998052768868117,0.00194723113188342,0.998052493285167,0.00194750671483303,0.00201588,0.00201588,0.00201588,-4.48684571415606E-09,1.81487942622755E-12,134.9493
20,0.13280051916376,21.2199935254194,25.8319019787936,2885.54609089156,314.453909108443,99786840.4841379,208234.103998501,34581.6137885035,662.208667047253,-493.533637002517,504.733656505141,395.588146081688,-0.522943608164787,0.000121933387385474,1466.44403155049,436.294294289429,227.223535684954,14.7369476537413,0.005,0.005,0.998000030663757,0.00199996933624337,0.998052771471824,0.00194722852817637,0.998052480871402,0.00194751912859835,0.00201588,0.00201588,0.00201588,-8.92310411322768E-12,7.79773870872097E-13,131.4763
21,0.132931449818384,21.2235829918415,26.0277360644262,2885.77789119956,314.222108800438,99788629.6865688,206444.44160898,34579.456024971,657.001642554989,-493.456589285787,509.153348848547,395.621705038614,-0.49700067523039,0.000127766302062405,1466.55623663351,435.844627218688,236.622521108009,14.7383597415202,0.005,0.005,0.998000031603963,0.00199996839603706,0.998052774097622,0.00194722590237756,0.998052468497287,0.00194753150271264,0.00201588,0.00201588,0.00201588,-1.37273763714062E-11,2.67935412998641E-12,98.7109
22,0.133061650737119,21.2271499431824,26.2176093395154,2886.00601486446,313.993985135536,99790328.4140004,204745.234279057,34577.3113084405,652.067376993473,-493.380006726719,513.430154694636,395.655029059747,-0.471868731002841,0.000133305088513427,1466.66648557988,435.406403612186,245.724470810076,14.7397498490564,0.005,0.005,0.998000032496384,0.00199996750361557,0.998052776735464,0.00194722326453613,0.99805245616155,0.00194754383844972,0.00201588,0.00201588,0.00201588,-6.50823816119457E-13,3.48706502604637E-12,109.6874
23,0.133191147995935,21.2306951393616,26.4013931360086,2886.23058467603,313.76941532397,99791939.6513165,203133.497415981,34575.1791908607,647.397380035412,-493.303873341175,517.562173568418,395.688125688487,-0.447565921147664,0.000138763040304184,1466.7748396545,434.979805827927,254.523372900243,14.7411187053691,0.005,0.005,0.998000033342603,0.0019999666573967,0.998052779375774,0.00194722062422616,0.998052443862887,0.00194755613711308,0.00201588,0.00201588,0.00201588,-1.92259909133952E-09,6.12293692361905E-12,114.7547
24,0.13331996808283,21.2342193492089,26.5789921475437,2886.45172545453,313.548274545469,99793466.4350731,201606.197119901,34573.0592183587,642.982958245126,-493.228172936589,521.548179318133,395.721002528163,-0.424106599046952,0.000143483194212119,1466.88136163187,434.564960543178,263.014849710035,14.7424670530039,0.005,0.005,0.998000034144267,0.00199996585573292,0.998052782009507,0.00194721799049262,0.998052431600026,0.00194756839997384,0.00201588,0.00201588,0.00201588,-2.17001529358363E-13,3.45789361554375E-12,130.5042
25,0.133448137574334,21.2377233416128,26.7503428624219,2886.66956274466,313.330437255345,99794911.823724,200160.270320611,34570.950936566,638.815277806837,-493.152889302017,525.387587578776,395.753667159532,-0.401496847487158,0.000149485650989744,1466.9861154708,434.161940447838,271.196078983993,14.7437956400535,0.005,0.005,0.998000034902983,0.00199996509701743,0.998052784628165,0.00194721537183498,0.998052419371658,0.00194758062834157,0.00201588,0.00201588,0.00201588,-8.25627168899471E-09,6.09299583416736E-13,100.4768
26,0.133575683658438,21.2412078998371,26.9154129042857,2886.88422394379,313.115776056213,99796278.9117866,198792.633255201,34568.8538820079,634.885395297081,-493.078005900773,529.080443798094,395.786127274355,-0.379746684042944,0.000152500793337822,1467.08916563137,433.770767517833,279.065759133192,14.7451052270184,0.005,0.005,0.998000035620419,0.00199996437958076,0.998052787223876,0.00194721277612379,0.998052407176484,0.00194759282351636,0.00201588,0.00201588,0.00201588,-4.18619142173211E-12,3.48524428842333E-12,129.0443
27,0.133702632996526,21.2446737904328,27.0741981810947,2887.0958351533,312.904164846704,99797570.7750221,197500.206283643,34566.767600814,631.184332047485,-493.003506538453,532.627362375435,395.818390385926,-0.358850898755093,0.000156593343449963,1467.19057762702,433.391413507807,286.623968305133,14.7463965675766,0.005,0.005,0.998000036298203,0.00199996370179698,0.998052789789347,0.00194721021065266,0.998052395013223,0.00194760498677735,0.00201588,0.00201588,0.00201588,-6.24914537647593E-12,2.47894638793271E-12,136.7585
28,0.133829012270422,21.248121778247,27.2267217132027,2887.30452228542,312.695477714581,99798790.4826994,196279.921078717,34564.6916396974,627.703101155418,-492.929375040893,536.029503494969,395.85046396949,-0.338807688144346,0.000160424336791039,1467.29041642972,433.023806254026,293.872105640831,14.7476704153017,0.005,0.005,0.998000036937966,0.00199996306203443,0.998052792317921,0.00194720768207893,0.99805238288061,0.00194761711939028,0.00201588,0.00201588,0.00201588,-7.70783168386398E-12,1.51544200716174E-12,141.071
29,0.133954847831336,21.2515526168841,27.373031244713,2887.51040989151,312.489590108494,99799941.0737325,195128.736117402,34562.6255517057,624.432756462879,-492.8555954595,539.288522842882,395.88235537391,-0.319608620297578,0.000164980064663622,1467.38874700545,432.667830975763,300.812772636491,14.7489275164792,0.005,0.005,0.998000037541321,0.0019999624586789,0.998052794803558,0.00194720519644165,0.998052370777405,0.0019476292225948,0.00201588,0.00201588,0.00201588,-2.35765179263622E-12,1.75589842233891E-12,94.2712
30,0.134080165913281,21.2549670545741,27.5131977075872,2887.71362168364,312.286378316358,99801025.5645799,194043.642817495,34560.568892698,621.364415136037,-492.782151945472,542.406540466844,395.914071876681,-0.301247457621826,0.000167347908847862,1467.48563370766,432.323334746164,307.449696758035,14.7501686132561,0.005,0.005,0.998000038109865,0.00199996189013545,0.998052797240877,0.00194720275912255,0.998052358702372,0.00194764129762803,0.00201588,0.00201588,0.00201588,-2.41668006182885E-09,4.31812902901256E-12,123.3609
31,0.13420499194226,21.258365815423,27.647311904729,2887.91427829895,312.085721701049,99802046.9046667,193021.685094583,34558.5212326498,618.489317750592,-492.70902915352,545.386069867324,395.945620510543,-0.283705579663316,0.000171565591461129,1467.58114053448,431.990128677593,313.787568333807,14.7513944299498,0.005,0.005,0.998000038645172,0.00199996135482766,0.998052799625069,0.00194720037493129,0.998052346654346,0.00194765334565453,0.00201588,0.00201588,0.00201588,-4.79418746377098E-12,2.83100062067802E-13,115.3425
32,0.13432935131836,21.2617496207731,27.7754838947475,2888.11249951729,311.88750048271,99803008.0159664,192059.954885921,34556.4821427999,615.798820371667,-492.636211782875,548.230007444416,395.977008262354,-0.266975361021856,0.000171919162902567,1467.67532997572,431.667994429946,319.832009566456,14.7526056865537,0.005,0.005,0.998000039148787,0.00199996085121294,0.998052801951991,0.00194719804800937,0.99805233463214,0.0019476653678602,0.00201588,0.00201588,0.00201588,-2.32759817597922E-13,3.22667581715958E-12,120.3908
33,0.134453281813237,21.2651195262392,27.8978696239293,2888.30844486782,311.691555132178,99803912.6093872,191155.366301425,34554.4509924924,613.283751689591,-492.563677322832,550.942229341867,396.008245195933,-0.251275950223207,-1.34342246585422E-06,1467.76826413552,431.356683996727,325.590863846605,14.7538033469374,0.005,0.005,0.998000039622669,0.00199996037733075,0.998052804220241,0.00194719577975945,0.998052322633742,0.00194767736625846,0.00201588,0.00201588,0.00201588,-6.54921744295228E-12,9.90434127029128E-14,110.8953
34,0.134576793888013,21.2684758426663,28.0145772837235,2888.50218354229,311.497816457706,99804762.5679753,190305.409050864,34552.4275995459,610.936574820912,-492.491419276422,553.525505622244,396.039334451662,-0.236099607803755,-3.71535619099935E-07,1467.86002565141,431.055855379892,331.069633173341,14.7549878237125,0.005,0.005,0.998000040067817,0.00199995993218318,0.998052806424627,0.00194719357537304,0.998052310658955,0.00194768934104506,0.00201588,0.00201588,0.00201588,-3.65774836112468E-09,3.2535626888261E-13,178.0315
35,0.134699910819873,21.2718192279082,28.1257581465535,2888.69382577376,311.30617422624,99805560.58695,189507.390000867,34550.4115723362,608.74921762118,-492.419423667378,555.983530708185,396.070282371274,-0.221671937410202,2.09237138430277E-08,1467.95065067396,430.765291957517,336.275941134106,14.7561597810359,0.005,0.005,0.998000040485663,0.00199995951433687,0.998052808562636,0.00194719143736397,0.998052298706726,0.00194770129327379,0.00201588,0.00201588,0.00201588,-1.05561676643992E-12,3.81852641691893E-13,192.5347
36,0.134822654914273,21.2751503116537,28.231572927917,2888.88347780698,311.116522193016,99806309.2705107,188758.699694777,34548.4025358738,606.713839445888,-492.347677112937,558.320175179936,396.101095018358,-0.207967655762202,1.87370512220595E-06,1468.04019652261,430.48468684094,341.217843327609,14.7573198594388,0.005,0.005,0.998000040877582,0.00199995912241837,0.998052810632226,0.00194718936777446,0.998052286776048,0.00194771322395153,0.00201588,0.00201588,0.00201588,-7.29718608481156E-13,6.3061554614419E-12,186.851
37,0.134945048155719,21.2784697131807,28.3321912587956,2889.07124374605,310.928756253953,99807011.1648511,188056.805272345,34546.4001211125,604.822813875564,-492.276166442108,560.539476740703,396.13177834349,-0.194970650101701,2.27987766265869E-08,1468.12871850079,430.213720768602,345.903819705146,14.7584686870854,0.005,0.005,0.998000041244918,0.00199995875508204,0.998052812631894,0.00194718736810562,0.998052274865927,0.00194772513407255,0.00201588,0.00201588,0.00201588,-4.28575003991192E-12,7.35069153894795E-13,149.9948
38,0.135067111321285,21.2817780173786,28.4277878617513,2889.25722269041,310.742777309592,99807668.7010993,187399.269420433,34544.4039794286,603.068785839316,-492.204879212701,562.645557713778,396.162337963239,-0.182648957839443,-1.10086467530992E-07,1468.21627083202,429.952061933604,350.342587563061,14.7596068622138,0.005,0.005,0.998000041588954,0.00199995841104575,0.998052814560499,0.00194718543950127,0.998052262975435,0.00194773702456487,0.00201588,0.00201588,0.00201588,-1.36706420613618E-09,4.94635598926284E-13,125.9093
39,0.135188864547067,21.2850757902028,28.5185425094412,2889.44151067372,310.558489326284,99808284.2354895,186783.739638502,34542.413773317,601.444642662016,-492.133803379136,564.642626639221,396.192779303854,-0.170981775066919,-1.28008839156893E-06,1468.30290518091,429.699373595962,354.543100388546,14.7607349649541,0.005,0.005,0.998000041910937,0.00199995808906287,0.998052816417336,0.00194718358266374,0.99805225110368,0.00194774889632011,0.00201588,0.00201588,0.00201588,-1.23906024393647E-08,6.3156042499066E-12,108.8691
